From Date,To Date,PM10,PM2.5,NO2,CO,Ozone,SO2
09-08-2018 12:00,09-08-2018 13:00,65.0,20.5,10.73,0.3,66.25,10.67
09-08-2018 13:00,09-08-2018 14:00,56.5,22.5,10.95,0.3,32.03,10.77
09-08-2018 14:00,09-08-2018 15:00,51.0,22.25,12.77,0.3,17.65,10.9
09-08-2018 15:00,09-08-2018 16:00,None,16.0,12.0,0.28,24.47,10.8
09-08-2018 16:00,09-08-2018 17:00,64.0,16.0,13.05,0.25,20.13,10.95
09-08-2018 17:00,09-08-2018 18:00,70.5,21.5,19.27,0.4,23.55,15.35
09-08-2018 18:00,09-08-2018 19:00,82.5,25.5,27.12,0.65,30.97,18.57
09-08-2018 19:00,09-08-2018 20:00,89.5,28.0,34.45,0.8,50.83,19.65
09-08-2018 20:00,09-08-2018 21:00,91.0,26.0,32.3,0.85,38.93,16.02
09-08-2018 21:00,09-08-2018 22:00,106.0,31.5,32.32,1.0,52.6,12.7
09-08-2018 22:00,09-08-2018 23:00,113.5,35.0,34.2,0.9,10.2,9.7
09-08-2018 23:00,10-08-2018 00:00,111.5,36.5,28.93,0.7,11.95,9.0
10-08-2018 00:00,10-08-2018 01:00,104.0,36.0,25.3,0.43,65.9,9.17
10-08-2018 01:00,10-08-2018 02:00,103.5,40.0,19.82,0.5,None,16.25
10-08-2018 02:00,10-08-2018 03:00,104.0,42.0,17.8,0.38,145.3,18.15
10-08-2018 03:00,10-08-2018 04:00,88.0,33.5,15.82,0.4,51.6,12.85
10-08-2018 04:00,10-08-2018 05:00,79.0,35.5,16.58,0.3,30.65,10.78
10-08-2018 05:00,10-08-2018 06:00,75.5,38.5,16.37,0.4,26.52,9.92
10-08-2018 06:00,10-08-2018 07:00,83.0,43.0,19.27,0.55,27.25,10.0
10-08-2018 07:00,10-08-2018 08:00,106.0,49.0,24.77,0.65,7.5,10.68
10-08-2018 08:00,10-08-2018 09:00,109.0,41.0,18.63,0.45,5.7,11.2
10-08-2018 09:00,10-08-2018 10:00,88.0,28.0,16.6,0.45,5.55,12.08
10-08-2018 10:00,10-08-2018 11:00,80.5,27.5,16.03,0.48,13.05,12.0
10-08-2018 11:00,10-08-2018 12:00,82.0,33.0,15.2,0.45,31.1,12.05
10-08-2018 12:00,10-08-2018 13:00,101.0,44.0,16.78,0.5,45.22,12.6
10-08-2018 13:00,10-08-2018 14:00,123.5,58.0,19.18,0.5,52.03,11.53
10-08-2018 14:00,10-08-2018 15:00,126.5,57.0,34.35,0.7,26.48,9.58
10-08-2018 15:00,10-08-2018 16:00,95.0,47.5,28.82,0.58,29.87,8.53
10-08-2018 16:00,10-08-2018 17:00,67.5,42.5,28.12,0.7,30.67,8.27
10-08-2018 17:00,10-08-2018 18:00,82.0,45.0,49.18,1.2,17.5,9.25
10-08-2018 18:00,10-08-2018 19:00,133.5,57.0,72.55,2.02,2.92,10.05
10-08-2018 19:00,10-08-2018 20:00,159.0,61.5,69.0,2.18,1.6,10.7
10-08-2018 20:00,10-08-2018 21:00,155.0,63.0,71.58,2.85,None,10.72
10-08-2018 21:00,10-08-2018 22:00,174.0,72.0,58.52,2.22,None,10.0
10-08-2018 22:00,10-08-2018 23:00,153.5,63.5,49.6,1.7,1.75,8.65
10-08-2018 23:00,11-08-2018 00:00,103.5,39.0,43.18,1.0,3.8,8.03
11-08-2018 00:00,11-08-2018 01:00,83.5,26.0,37.4,0.67,7.53,8.3
11-08-2018 01:00,11-08-2018 02:00,81.0,18.0,35.9,0.43,15.0,9.65
11-08-2018 02:00,11-08-2018 03:00,70.5,17.0,34.2,0.28,11.25,9.88
11-08-2018 03:00,11-08-2018 04:00,70.0,25.0,29.1,0.1,9.78,10.27
11-08-2018 04:00,11-08-2018 05:00,75.5,27.5,25.5,0.03,8.6,10.15
11-08-2018 05:00,11-08-2018 06:00,68.0,25.0,21.25,0.4,6.92,9.4
11-08-2018 06:00,11-08-2018 07:00,59.0,24.0,19.63,0.43,6.6,8.78
11-08-2018 07:00,11-08-2018 08:00,67.5,23.5,19.6,0.45,5.77,8.75
11-08-2018 08:00,11-08-2018 09:00,76.0,25.5,16.9,0.4,5.25,9.73
11-08-2018 09:00,11-08-2018 10:00,82.0,26.0,13.35,0.38,10.12,10.78
11-08-2018 10:00,11-08-2018 11:00,107.5,27.0,12.7,0.38,12.45,11.53
11-08-2018 11:00,11-08-2018 12:00,118.0,32.0,13.88,0.4,16.8,11.47
11-08-2018 12:00,11-08-2018 13:00,116.0,35.5,14.67,0.53,18.25,11.15
11-08-2018 13:00,11-08-2018 14:00,123.0,41.0,13.3,0.35,18.78,9.92
11-08-2018 14:00,11-08-2018 15:00,125.0,39.5,12.77,0.3,19.43,8.78
11-08-2018 15:00,11-08-2018 16:00,128.5,38.0,13.23,0.3,18.88,8.98
11-08-2018 16:00,11-08-2018 17:00,127.5,35.5,15.9,0.8,19.9,7.4
11-08-2018 17:00,11-08-2018 18:00,137.0,30.5,15.3,0.83,28.5,10.42
11-08-2018 18:00,11-08-2018 19:00,160.5,32.5,17.43,0.83,22.35,10.55
11-08-2018 19:00,11-08-2018 20:00,176.0,37.5,22.2,1.03,15.98,9.5
11-08-2018 20:00,11-08-2018 21:00,144.5,30.5,23.95,0.95,10.62,8.8
11-08-2018 21:00,11-08-2018 22:00,89.0,21.5,27.8,1.18,1.82,7.6
11-08-2018 22:00,11-08-2018 23:00,75.5,24.0,24.27,0.97,2.55,6.58
11-08-2018 23:00,12-08-2018 00:00,78.0,24.5,20.7,0.75,4.0,6.77
12-08-2018 00:00,12-08-2018 01:00,71.0,18.5,19.0,0.65,3.98,7.52
12-08-2018 01:00,12-08-2018 02:00,83.0,30.5,18.25,0.65,12.05,10.25
12-08-2018 02:00,12-08-2018 03:00,79.5,33.5,14.62,0.53,7.85,10.88
12-08-2018 03:00,12-08-2018 04:00,55.0,16.0,14.75,0.5,4.7,10.9
12-08-2018 04:00,12-08-2018 05:00,53.0,13.5,15.72,0.5,18.25,10.8
12-08-2018 05:00,12-08-2018 06:00,62.0,18.0,16.03,0.6,8.55,10.52
12-08-2018 06:00,12-08-2018 07:00,62.0,19.5,14.95,0.72,6.5,9.77
12-08-2018 07:00,12-08-2018 08:00,None,14.0,10.82,0.67,4.55,8.17
12-08-2018 08:00,12-08-2018 09:00,None,12.0,11.72,0.75,4.85,8.95
12-08-2018 09:00,12-08-2018 10:00,None,12.5,20.35,1.03,5.48,9.35
12-08-2018 10:00,12-08-2018 11:00,None,18.0,22.27,1.03,4.7,9.42
12-08-2018 11:00,12-08-2018 12:00,89.0,22.0,17.23,0.9,9.62,9.27
12-08-2018 12:00,12-08-2018 13:00,103.0,27.5,17.77,0.92,13.83,9.68
12-08-2018 13:00,12-08-2018 14:00,107.0,29.5,20.18,0.97,11.53,10.4
12-08-2018 14:00,12-08-2018 15:00,125.0,42.5,28.92,1.15,15.95,10.62
12-08-2018 15:00,12-08-2018 16:00,144.0,55.5,29.7,1.13,30.03,10.52
12-08-2018 16:00,12-08-2018 17:00,125.5,41.5,33.1,1.15,22.6,11.35
12-08-2018 17:00,12-08-2018 18:00,124.5,27.5,37.72,1.23,16.7,11.15
12-08-2018 18:00,12-08-2018 19:00,129.0,28.0,35.95,1.18,12.3,10.98
12-08-2018 19:00,12-08-2018 20:00,125.0,36.5,42.77,1.5,8.1,10.12
12-08-2018 20:00,12-08-2018 21:00,None,41.5,40.38,1.5,3.95,9.95
12-08-2018 21:00,12-08-2018 22:00,138.0,43.0,33.68,1.42,3.28,9.7
12-08-2018 22:00,12-08-2018 23:00,124.0,36.5,24.5,1.1,2.95,9.0
12-08-2018 23:00,13-08-2018 00:00,210.5,27.0,15.12,0.88,3.88,8.55
13-08-2018 00:00,13-08-2018 01:00,233.0,26.0,19.8,0.83,2.48,8.62
13-08-2018 01:00,13-08-2018 02:00,188.5,22.5,22.55,0.8,11.7,9.8
13-08-2018 02:00,13-08-2018 03:00,266.5,17.5,21.12,0.87,18.97,10.53
13-08-2018 03:00,13-08-2018 04:00,336.5,26.0,16.25,0.9,43.5,10.5
13-08-2018 04:00,13-08-2018 05:00,362.0,23.5,15.98,0.85,9.28,9.42
13-08-2018 05:00,13-08-2018 06:00,None,14.0,17.15,0.85,4.65,9.43
13-08-2018 06:00,13-08-2018 07:00,None,16.5,18.3,0.97,3.97,9.15
13-08-2018 07:00,13-08-2018 08:00,None,24.0,21.28,1.15,4.3,8.85
13-08-2018 08:00,13-08-2018 09:00,66.0,30.0,23.92,1.2,3.2,8.5
13-08-2018 09:00,13-08-2018 10:00,130.0,27.5,24.5,1.3,5.4,9.5
13-08-2018 10:00,13-08-2018 11:00,257.0,32.0,19.2,1.13,7.75,9.95
13-08-2018 11:00,13-08-2018 12:00,320.0,38.0,17.47,0.95,10.85,9.27
13-08-2018 12:00,13-08-2018 13:00,125.0,38.5,20.62,0.9,12.05,9.62
13-08-2018 13:00,13-08-2018 14:00,125.0,42.5,18.75,0.83,11.73,9.88
13-08-2018 14:00,13-08-2018 15:00,None,41.5,16.03,0.8,16.85,9.17
13-08-2018 15:00,13-08-2018 16:00,None,36.5,14.45,0.72,19.6,8.62
13-08-2018 16:00,13-08-2018 17:00,84.0,36.0,14.05,0.7,21.15,8.7
13-08-2018 17:00,13-08-2018 18:00,143.0,33.5,15.92,0.98,21.77,9.87
13-08-2018 18:00,13-08-2018 19:00,152.0,32.5,21.45,1.25,19.3,10.85
13-08-2018 19:00,13-08-2018 20:00,102.0,37.5,27.72,1.37,14.52,11.27
13-08-2018 20:00,13-08-2018 21:00,None,43.5,40.3,1.63,31.2,11.8
13-08-2018 21:00,13-08-2018 22:00,88.0,55.0,36.0,1.6,94.75,12.55
13-08-2018 22:00,13-08-2018 23:00,165.5,56.0,30.53,1.42,105.0,11.27
13-08-2018 23:00,14-08-2018 00:00,290.5,44.0,27.27,1.22,26.22,10.0
14-08-2018 00:00,14-08-2018 01:00,374.5,35.5,24.88,1.08,13.82,9.15
14-08-2018 01:00,14-08-2018 02:00,411.0,33.5,28.72,1.1,19.65,9.25
14-08-2018 02:00,14-08-2018 03:00,90.0,39.5,20.75,1.03,20.53,9.73
14-08-2018 03:00,14-08-2018 04:00,90.0,53.0,20.53,1.0,90.0,9.8
14-08-2018 04:00,14-08-2018 05:00,None,59.0,18.88,1.0,35.12,9.9
14-08-2018 05:00,14-08-2018 06:00,None,55.0,21.1,0.97,4.85,9.65
14-08-2018 06:00,14-08-2018 07:00,97.0,51.5,22.28,1.03,3.1,9.2
14-08-2018 07:00,14-08-2018 08:00,120.0,58.5,26.07,1.1,1.8,8.6
14-08-2018 08:00,14-08-2018 09:00,171.0,57.5,23.2,1.13,2.6,8.5
14-08-2018 09:00,14-08-2018 10:00,271.0,65.5,22.38,1.18,0.9,9.33
14-08-2018 10:00,14-08-2018 11:00,315.0,71.0,17.58,1.03,1.55,9.95
14-08-2018 11:00,14-08-2018 12:00,249.5,50.5,14.75,0.95,3.92,9.52
14-08-2018 12:00,14-08-2018 13:00,289.0,47.0,15.02,1.0,10.27,10.12
14-08-2018 13:00,14-08-2018 14:00,366.0,48.0,15.58,0.87,12.23,11.1
14-08-2018 14:00,14-08-2018 15:00,117.0,38.5,13.8,0.75,8.15,10.33
14-08-2018 15:00,14-08-2018 16:00,115.5,33.0,13.48,0.7,10.62,9.85
14-08-2018 16:00,14-08-2018 17:00,331.0,35.5,16.15,0.78,16.1,9.55
14-08-2018 17:00,14-08-2018 18:00,559.0,37.0,17.32,0.88,18.18,10.83
14-08-2018 18:00,14-08-2018 19:00,669.0,40.0,26.0,1.2,15.15,11.9
14-08-2018 19:00,14-08-2018 20:00,410.0,51.5,31.12,1.4,11.75,11.5
14-08-2018 20:00,14-08-2018 21:00,410.0,72.0,39.9,1.7,12.7,11.85
14-08-2018 21:00,14-08-2018 22:00,768.0,84.0,38.68,1.65,12.0,11.3
14-08-2018 22:00,14-08-2018 23:00,211.0,86.0,44.07,1.5,41.2,11.1
14-08-2018 23:00,15-08-2018 00:00,211.0,84.5,39.88,None,20.97,9.95
15-08-2018 00:00,15-08-2018 01:00,None,66.5,17.75,None,6.48,8.45
15-08-2018 01:00,15-08-2018 02:00,None,41.0,15.95,0.8,13.6,7.73
15-08-2018 02:00,15-08-2018 03:00,62.0,28.5,15.42,None,9.48,8.2
15-08-2018 03:00,15-08-2018 04:00,64.5,26.5,14.47,None,8.6,8.35
15-08-2018 04:00,15-08-2018 05:00,67.0,27.5,15.78,None,8.13,7.75
15-08-2018 05:00,15-08-2018 06:00,None,32.0,19.38,None,8.65,7.95
15-08-2018 06:00,15-08-2018 07:00,254.0,36.0,22.03,None,11.18,7.95
15-08-2018 07:00,15-08-2018 08:00,254.0,40.0,20.03,None,7.93,8.55
15-08-2018 08:00,15-08-2018 09:00,229.0,44.5,20.07,None,4.12,8.75
15-08-2018 09:00,15-08-2018 10:00,229.0,44.5,15.58,None,6.6,9.4
15-08-2018 10:00,15-08-2018 11:00,169.0,38.0,12.75,None,9.5,10.33
15-08-2018 11:00,15-08-2018 12:00,169.0,34.0,12.17,None,14.6,9.85
15-08-2018 12:00,15-08-2018 13:00,None,40.5,13.25,None,22.27,9.9
15-08-2018 13:00,15-08-2018 14:00,133.0,53.0,12.8,None,23.85,10.0
15-08-2018 14:00,15-08-2018 15:00,305.0,51.5,14.85,None,38.5,9.3
15-08-2018 15:00,15-08-2018 16:00,450.0,35.5,20.98,None,57.8,10.93
15-08-2018 16:00,15-08-2018 17:00,347.0,31.0,22.05,None,20.05,10.5
15-08-2018 17:00,15-08-2018 18:00,271.0,30.0,20.15,None,17.17,8.9
15-08-2018 18:00,15-08-2018 19:00,86.0,27.5,21.12,None,14.83,10.45
15-08-2018 19:00,15-08-2018 20:00,102.0,25.0,20.18,None,13.15,9.33
15-08-2018 20:00,15-08-2018 21:00,126.5,25.0,22.15,None,11.12,9.38
15-08-2018 21:00,15-08-2018 22:00,137.0,28.5,21.15,None,10.92,9.08
15-08-2018 22:00,15-08-2018 23:00,139.0,28.0,19.88,None,83.0,9.25
15-08-2018 23:00,16-08-2018 00:00,None,29.0,20.5,None,None,10.25
16-08-2018 00:00,16-08-2018 01:00,None,31.5,17.5,None,39.9,11.62
16-08-2018 01:00,16-08-2018 02:00,None,28.5,13.88,None,31.6,11.17
16-08-2018 02:00,16-08-2018 03:00,296.0,20.0,12.7,None,24.8,11.95
16-08-2018 03:00,16-08-2018 04:00,334.0,22.5,14.52,None,None,14.8
16-08-2018 04:00,16-08-2018 05:00,394.5,32.0,17.58,None,None,14.13
16-08-2018 05:00,16-08-2018 06:00,417.0,43.5,20.38,None,46.47,13.7
16-08-2018 06:00,16-08-2018 07:00,111.0,58.5,19.33,None,21.07,12.47
16-08-2018 07:00,16-08-2018 08:00,110.5,61.5,18.78,None,10.68,10.28
16-08-2018 08:00,16-08-2018 09:00,89.0,52.0,17.43,None,3.47,10.05
16-08-2018 09:00,16-08-2018 10:00,68.0,41.0,19.95,None,96.6,12.75
16-08-2018 10:00,16-08-2018 11:00,252.0,37.0,20.22,None,119.75,15.57
16-08-2018 11:00,16-08-2018 12:00,252.0,31.5,16.25,None,21.78,14.08
16-08-2018 12:00,16-08-2018 13:00,None,20.0,12.15,None,30.85,12.8
16-08-2018 13:00,16-08-2018 14:00,None,12.25,17.83,0.68,17.4,13.4
16-08-2018 14:00,16-08-2018 15:00,70.0,24.75,19.22,0.48,10.55,13.83
16-08-2018 15:00,16-08-2018 16:00,77.5,24.25,22.18,0.55,80.08,13.42
16-08-2018 16:00,16-08-2018 17:00,89.75,23.75,21.92,0.67,12.0,11.45
16-08-2018 17:00,16-08-2018 18:00,60.0,21.25,22.72,0.93,10.2,12.05
16-08-2018 18:00,16-08-2018 19:00,69.5,29.0,27.78,1.28,17.97,13.37
16-08-2018 19:00,16-08-2018 20:00,104.25,44.0,44.87,2.12,14.07,11.0
16-08-2018 20:00,16-08-2018 21:00,161.75,64.5,37.92,2.27,10.05,10.42
16-08-2018 21:00,16-08-2018 22:00,175.25,86.25,30.75,1.8,7.67,9.8
16-08-2018 22:00,16-08-2018 23:00,122.0,47.0,29.55,1.7,6.98,8.75
16-08-2018 23:00,17-08-2018 00:00,144.0,43.5,27.25,1.35,3.25,8.42
17-08-2018 00:00,17-08-2018 01:00,101.25,42.75,23.03,1.1,2.97,8.37
17-08-2018 01:00,17-08-2018 02:00,113.75,47.5,22.97,1.13,12.15,8.57
17-08-2018 02:00,17-08-2018 03:00,165.75,53.25,21.7,1.0,10.6,10.1
17-08-2018 03:00,17-08-2018 04:00,170.25,50.25,20.22,1.0,None,11.28
17-08-2018 04:00,17-08-2018 05:00,110.5,54.25,18.35,0.85,92.57,12.67
17-08-2018 05:00,17-08-2018 06:00,90.25,41.25,15.77,0.8,37.75,10.92
17-08-2018 06:00,17-08-2018 07:00,61.0,28.5,15.22,0.9,18.2,10.18
17-08-2018 07:00,17-08-2018 08:00,56.0,31.5,14.68,0.9,6.5,9.75
17-08-2018 08:00,17-08-2018 09:00,56.0,25.75,15.9,0.92,1.72,9.38
17-08-2018 09:00,17-08-2018 10:00,56.25,21.0,16.55,0.87,1.35,8.9
17-08-2018 10:00,17-08-2018 11:00,58.75,18.0,16.25,0.9,8.67,10.58
17-08-2018 11:00,17-08-2018 12:00,62.25,17.5,14.12,0.8,11.5,10.7
17-08-2018 12:00,17-08-2018 13:00,57.0,15.0,12.7,0.85,30.05,10.92
17-08-2018 13:00,17-08-2018 14:00,52.0,12.5,13.13,0.8,61.38,11.42
17-08-2018 14:00,17-08-2018 15:00,52.0,15.25,13.03,0.83,22.15,10.6
17-08-2018 15:00,17-08-2018 16:00,59.0,19.25,13.92,0.8,83.42,11.33
17-08-2018 16:00,17-08-2018 17:00,64.25,19.5,14.92,0.92,10.48,9.47
17-08-2018 17:00,17-08-2018 18:00,77.25,19.5,14.97,1.0,3.6,9.05
17-08-2018 18:00,17-08-2018 19:00,71.25,22.75,18.85,1.18,3.28,10.02
17-08-2018 19:00,17-08-2018 20:00,78.75,21.0,20.47,1.23,None,9.3
17-08-2018 20:00,17-08-2018 21:00,78.25,26.25,18.92,1.25,None,9.4
17-08-2018 21:00,17-08-2018 22:00,70.75,24.25,19.6,1.25,None,9.07
17-08-2018 22:00,17-08-2018 23:00,74.25,27.25,18.25,1.23,None,8.75
17-08-2018 23:00,18-08-2018 00:00,81.5,33.25,18.4,1.08,None,7.95
18-08-2018 00:00,18-08-2018 01:00,90.5,31.75,17.57,1.0,66.5,10.32
18-08-2018 01:00,18-08-2018 02:00,88.0,38.0,17.45,0.95,8.6,12.3
18-08-2018 02:00,18-08-2018 03:00,94.5,41.75,15.8,1.0,99.7,16.2
18-08-2018 03:00,18-08-2018 04:00,97.0,44.0,16.53,1.08,None,19.47
18-08-2018 04:00,18-08-2018 05:00,100.5,53.5,17.0,1.1,136.0,25.57
18-08-2018 05:00,18-08-2018 06:00,95.75,51.25,15.35,0.92,48.5,17.35
18-08-2018 06:00,18-08-2018 07:00,76.0,37.5,14.77,1.0,18.95,13.97
18-08-2018 07:00,18-08-2018 08:00,75.75,30.75,17.12,1.03,2.25,11.0
18-08-2018 08:00,18-08-2018 09:00,85.25,37.5,17.78,1.1,None,10.1
18-08-2018 09:00,18-08-2018 10:00,87.75,36.0,16.58,1.05,None,9.48
18-08-2018 10:00,18-08-2018 11:00,79.5,24.0,13.43,1.0,None,10.38
18-08-2018 11:00,18-08-2018 12:00,65.5,18.25,13.6,0.9,None,10.25
18-08-2018 12:00,18-08-2018 13:00,62.0,17.5,13.35,0.87,None,10.9
18-08-2018 13:00,18-08-2018 14:00,55.0,14.0,13.15,0.78,1.05,12.3
18-08-2018 14:00,18-08-2018 15:00,52.75,19.5,14.03,0.83,6.03,11.85
18-08-2018 15:00,18-08-2018 16:00,57.25,24.75,16.85,0.97,43.27,10.93
18-08-2018 16:00,18-08-2018 17:00,71.5,18.0,22.65,0.97,24.97,10.35
18-08-2018 17:00,18-08-2018 18:00,84.25,39.75,48.03,1.32,None,11.3
18-08-2018 18:00,18-08-2018 19:00,56.5,30.5,36.28,1.4,43.22,12.48
18-08-2018 19:00,18-08-2018 20:00,66.0,34.5,32.65,1.48,18.08,10.48
18-08-2018 20:00,18-08-2018 21:00,82.75,41.0,27.97,1.58,12.68,10.1
18-08-2018 21:00,18-08-2018 22:00,84.25,35.75,24.57,1.58,9.95,10.23
18-08-2018 22:00,18-08-2018 23:00,82.75,35.5,26.88,1.55,None,16.63
18-08-2018 23:00,19-08-2018 00:00,111.75,52.75,24.55,1.25,99.25,19.95
19-08-2018 00:00,19-08-2018 01:00,103.5,43.5,19.97,0.98,22.62,12.8
19-08-2018 01:00,19-08-2018 02:00,73.5,32.5,15.33,0.8,30.05,11.3
19-08-2018 02:00,19-08-2018 03:00,55.5,21.5,21.95,0.9,31.4,16.55
19-08-2018 03:00,19-08-2018 04:00,78.5,30.5,20.13,0.9,52.05,14.85
19-08-2018 04:00,19-08-2018 05:00,101.75,57.5,15.95,0.87,78.3,12.83
19-08-2018 05:00,19-08-2018 06:00,88.75,46.75,16.72,1.0,39.65,14.8
19-08-2018 06:00,19-08-2018 07:00,96.25,55.25,14.02,1.1,1.0,15.23
19-08-2018 07:00,19-08-2018 08:00,85.75,50.75,15.5,1.03,4.5,12.35
19-08-2018 08:00,19-08-2018 09:00,79.0,44.5,25.27,1.2,59.58,14.65
19-08-2018 09:00,19-08-2018 10:00,118.0,63.75,24.15,1.08,2.22,14.15
19-08-2018 10:00,19-08-2018 11:00,78.75,37.5,26.35,1.17,8.18,12.73
19-08-2018 11:00,19-08-2018 12:00,107.75,49.5,29.47,1.3,7.1,12.58
19-08-2018 12:00,19-08-2018 13:00,163.0,82.0,31.65,1.25,6.92,12.83
19-08-2018 13:00,19-08-2018 14:00,160.0,80.75,26.35,1.08,None,12.52
19-08-2018 14:00,19-08-2018 15:00,90.25,45.5,30.0,1.22,None,12.58
19-08-2018 15:00,19-08-2018 16:00,89.0,39.75,39.32,1.4,2.2,11.58
19-08-2018 16:00,19-08-2018 17:00,110.0,43.75,39.43,1.65,4.58,11.28
19-08-2018 17:00,19-08-2018 18:00,159.75,66.0,33.35,1.45,2.17,11.15
19-08-2018 18:00,19-08-2018 19:00,148.0,60.25,57.15,1.72,1.2,11.52
19-08-2018 19:00,19-08-2018 20:00,147.0,53.5,63.23,1.95,2.98,9.85
19-08-2018 20:00,19-08-2018 21:00,140.25,59.5,58.15,2.2,6.02,10.02
19-08-2018 21:00,19-08-2018 22:00,160.75,66.5,56.65,2.55,7.45,10.72
19-08-2018 22:00,19-08-2018 23:00,178.25,75.5,53.77,2.9,9.67,11.62
19-08-2018 23:00,20-08-2018 00:00,182.75,79.25,47.22,2.22,9.58,10.72
20-08-2018 00:00,20-08-2018 01:00,159.0,74.25,41.55,1.77,12.03,10.15
20-08-2018 01:00,20-08-2018 02:00,131.75,63.25,36.48,1.5,17.7,8.93
20-08-2018 02:00,20-08-2018 03:00,117.75,51.0,34.9,1.15,14.43,9.75
20-08-2018 03:00,20-08-2018 04:00,104.0,41.0,32.5,1.2,14.28,9.6
20-08-2018 04:00,20-08-2018 05:00,99.75,47.25,29.27,1.2,15.65,9.5
20-08-2018 05:00,20-08-2018 06:00,102.75,50.25,30.97,1.55,14.43,10.12
20-08-2018 06:00,20-08-2018 07:00,130.5,61.5,31.05,1.87,16.4,11.05
20-08-2018 07:00,20-08-2018 08:00,170.5,79.75,58.65,2.05,48.55,9.33
20-08-2018 08:00,20-08-2018 09:00,241.25,105.0,49.77,1.78,59.65,12.2
20-08-2018 09:00,20-08-2018 10:00,263.75,123.25,24.12,1.15,22.98,10.2
20-08-2018 10:00,20-08-2018 11:00,153.25,70.5,19.35,0.83,23.78,9.68
20-08-2018 11:00,20-08-2018 12:00,110.75,43.75,20.8,0.88,31.0,9.08
20-08-2018 12:00,20-08-2018 13:00,102.75,39.75,17.9,1.0,40.25,10.08
20-08-2018 13:00,20-08-2018 14:00,93.0,40.75,18.13,0.92,45.6,12.62
20-08-2018 14:00,20-08-2018 15:00,100.75,47.25,19.23,0.9,39.35,12.97
20-08-2018 15:00,20-08-2018 16:00,103.25,53.5,19.63,0.92,34.2,11.55
20-08-2018 16:00,20-08-2018 17:00,120.0,58.75,20.15,0.85,22.65,10.2
20-08-2018 17:00,20-08-2018 18:00,121.25,53.5,25.17,1.0,58.77,10.97
20-08-2018 18:00,20-08-2018 19:00,135.0,55.25,29.0,1.08,81.6,14.55
20-08-2018 19:00,20-08-2018 20:00,104.0,42.5,27.73,1.13,20.33,11.5
20-08-2018 20:00,20-08-2018 21:00,86.5,31.25,32.77,1.35,13.15,10.15
20-08-2018 21:00,20-08-2018 22:00,None,None,None,None,None,None
